1.3,-0.529944021,1.007087013,,,,,,,,,,,,,,,,,,,,,,,,,,
1.31,-0.530902107,1.007844135,,,,,,,,,,,,,,,,,,,,,,,,,,
1.32,-0.531691226,1.008651398,,,,,,,,,,,,,,,,,,,,,,,,,,
1.33,-0.532297842,1.0095078,,,,,,,,,,,,,,,,,,,,,,,,,,
1.34,-0.532706432,1.01041213,,,,,,,,,,,,,,,,,,,,,,,,,,
1.35,-0.532903728,1.011360949,,,,,,,,,,,,,,,,,,,,,,,,,,
1.36,-0.532872036,1.012351244,,,,,,,,,,,,,,,,,,,,,,,,,,
1.37,-0.532595655,1.013377571,,,,,,,,,,,,,,,,,,,,,,,,,,
1.38,-0.532058892,1.014432868,,,,,,,,,,,,,,,,,,,,,,,,,,
1.39,-0.531242496,1.015509357,,,,,,,,,,,,,,,,,,,,,,,,,,
1.4,-0.530129695,1.016596548,,,,,,,,,,,,,,,,,,,,,,,,,,
1.41,-0.52869832,1.01768317,,,,,,,,,,,,,,,,,,,,,,,,,,
1.42,-0.526926739,1.018755306,,,,,,,,,,,,,,,,,,,,,,,,,,
1.43,-0.524797108,1.01979571,,,,,,,,,,,,,,,,,,,,,,,,,,
1.44,-0.522286208,1.020785738,,,,,,,,,,,,,,,,,,,,,,,,,,
1.45,-0.519365431,1.021704577,,,,,,,,,,,,,,,,,,,,,,,,,,
1.46,-0.516010627,1.022527398,,,,,,,,,,,,,,,,,,,,,,,,,,
1.47,-0.512198908,1.023226249,,,,,,,,,,,,,,,,,,,,,,,,,,
1.48,-0.507899345,1.023770568,,,,,,,,,,,,,,,,,,,,,,,,,,
1.49,-0.503079416,1.024125789,,,,,,,,,,,,,,,,,,,,,,,,,,
1.5,-0.494911228,1.024220883,,,,,,,,,,,,,,,,,,,,,,,,,,
1.51,-0.495094454,1.024576865,,,,,,,,,,,,,,,,,,,,,,,,,,
1.52,-0.495669421,1.025613272,,,,,,,,,,,,,,,,,,,,,,,,,,
1.53,-0.496607567,1.027302268,,,,,,,,,,,,,,,,,,,,,,,,,,
1.54,-0.497902328,1.029630038,,,,,,,,,,,,,,,,,,,,,,,,,,
1.55,-0.499543852,1.032576603,,,,,,,,,,,,,,,,,,,,,,,,,,
1.56,-0.501514143,1.036107273,,,,,,,,,,,,,,,,,,,,,,,,,,
1.57,-0.503805028,1.040204698,,,,,,,,,,,,,,,,,,,,,,,,,,
1.58,-0.506394982,1.044827759,,,,,,,,,,,,,,,,,,,,,,,,,,
1.59,-0.509266598,1.049942727,,,,,,,,,,,,,,,,,,,,,,,,,,
1.6,-0.512425508,1.055555998,,,,,,,,,,,,,,,,,,,,,,,,,,
1.61,-0.515833907,1.061598152,,,,,,,,,,,,,,,,,,,,,,,,,,
1.62,-0.519510809,1.06809798,,,,,,,,,,,,,,,,,,,,,,,,,,
1.63,-0.523422164,1.074992281,,,,,,,,,,,,,,,,,,,,,,,,,,
1.64,-0.527515244,1.082189537,,,,,,,,,,,,,,,,,,,,,,,,,,
1.65,-0.531869244,1.089816287,,,,,,,,,,,,,,,,,,,,,,,,,,
1.66,-0.536401701,1.097730423,,,,,,,,,,,,,,,,,,,,,,,,,,
1.67,-0.541107637,1.105919901,,,,,,,,,,,,,,,,,,,,,,,,,,
1.68,-0.545977502,1.114365021,,,,,,,,,,,,,,,,,,,,,,,,,,
1.69,-0.550990496,1.123029179,,,,,,,,,,,,,,,,,,,,,,,,,,
1.7,-0.556167824,1.131937196,,,,,,,,,,,,,,,,,,,,,,,,,,
1.71,-0.56148595,1.141046302,,,,,,,,,,,,,,,,,,,,,,,,,,
1.72,-0.566907591,1.150298196,,,,,,,,,,,,,,,,,,,,,,,,,,
1.73,-0.572463807,1.159727567,,,,,,,,,,,,,,,,,,,,,,,,,,
1.74,-0.578109293,1.169264783,,,,,,,,,,,,,,,,,,,,,,,,,,
1.75,-0.583825547,1.178884309,,,,,,,,,,,,,,,,,,,,,,,,,,
1.76,-0.589637039,1.188604154,,,,,,,,,,,,,,,,,,,,,,,,,,
1.77,-0.595518569,1.198386326,,,,,,,,,,,,,,,,,,,,,,,,,,
1.78,-0.601456998,1.208207351,,,,,,,,,,,,,,,,,,,,,,,,,,
1.79,-0.60744621,1.218052037,,,,,,,,,,,,,,,,,,,,,,,,,,
1.8,-0.613471934,1.227898016,,,,,,,,,,,,,,,,,,,,,,,,,,
1.81,-0.619532544,1.237732184,,,,,,,,,,,,,,,,,,,,,,,,,,
1.82,-0.625613475,1.247532989,,,,,,,,,,,,,,,,,,,,,,,,,,
1.83,-0.631707215,1.257285219,,,,,,,,,,,,,,,,,,,,,,,,,,
1.84,-0.637805942,1.266971275,,,,,,,,,,,,,,,,,,,,,,,,,,
